batch,epoch,avg_sse,cnt_err,pct_cor,pct_err,avg_norm_err,avg_cos_err,avg_ext_rew,avg_cycles,epoch_time_tot,epoch_time_usr,PFCout_lay_avg_sse,PFCout_lay_cnt_err,PFCout_lay_pct_cor,PFCout_lay_pct_err,PFCout_lay_avg_norm_err,PFCout_lay_avg_cos_err,net_avg_cos_diff,net_avg_trial_cos_diff,net_avg_avg_act_diff,GPeNoGo_avg_cos_diff,GPi_Thalamus_avg_cos_diff,MatrixGo_avg_cos_diff,MatrixNoGo_avg_cos_diff,PFCout_avg_cos_diff,PFCout_deep_avg_cos_diff,GPeNoGo_avg_trial_cos_diff,GPi_Thalamus_avg_trial_cos_diff,MatrixGo_avg_trial_cos_diff,MatrixNoGo_avg_trial_cos_diff,PFCout_avg_trial_cos_diff,PFCout_deep_avg_trial_cos_diff,GPeNoGo_avg_avg_act_diff,GPi_Thalamus_avg_avg_act_diff,MatrixGo_avg_avg_act_diff,MatrixNoGo_avg_avg_act_diff,PFCout_avg_avg_act_diff,PFCout_deep_avg_avg_act_diff,GPeNoGo_avg_net_sd,GPi_Thalamus_avg_net_sd,MatrixGo_avg_net_sd,MatrixNoGo_avg_net_sd,PFCout_avg_net_sd,PFCout_deep_avg_net_sd,GPeNoGo_hog_pct,GPi_Thalamus_hog_pct,MatrixGo_hog_pct,MatrixNoGo_hog_pct,PFCout_hog_pct,PFCout_deep_hog_pct,GPeNoGo_dead_pct,GPi_Thalamus_dead_pct,MatrixGo_dead_pct,MatrixNoGo_dead_pct,PFCout_dead_pct,PFCout_deep_dead_pct,GPeNoGo_netmax,GPi_Thalamus_netmax,MatrixGo_netmax,MatrixNoGo_netmax,PFCout_netmax,PFCout_deep_netmax,GPeNoGo_avg_act,GPi_Thalamus_avg_act,MatrixGo_avg_act,MatrixNoGo_avg_act,PFCout_avg_act,PFCout_deep_avg_act,GPeNoGo_Fm_MatrixNoGo_netrel,GPi_Thalamus_Fm_MatrixGo_netrel,GPi_Thalamus_Fm_GPeNoGo_netrel,MatrixGo_Marker_Fm_GPi_Thalamus_netrel,MatrixGo_Deep_Raw_Fm_GPeNoGo_netrel,MatrixGo_Fm_Input_netrel,MatrixGo_Fm_PFCout_netrel,MatrixGo_Marker_Fm_SNc_netrel,MatrixNoGo_Marker_Fm_GPi_Thalamus_netrel,MatrixNoGo_Deep_Raw_Fm_GPeNoGo_netrel,MatrixNoGo_Fm_Input_netrel,MatrixNoGo_Fm_PFCout_netrel,MatrixNoGo_Marker_Fm_SNc_netrel,PFCout_Marker_Fm_GPi_Thalamus_netrel,PFCout_Deep_Mod_Fm_PFCout_deep_netrel,PFCout_Fm_Input_netrel,PFCout_deep_Ctxt_Fm_PFCout_netrel,"MatrixGo_act_avg_0","MatrixGo_act_avg_1","MatrixGo_act_avg_2","MatrixGo_act_avg_3","MatrixGo_act_avg_4","MatrixGo_act_avg_5","MatrixNoGo_act_avg_0","MatrixNoGo_act_avg_1","MatrixNoGo_act_avg_2","MatrixNoGo_act_avg_3","MatrixNoGo_act_avg_4","MatrixNoGo_act_avg_5"
0,0,0,0,1,0,0,0,0,75,0.3,0.3,0,0,0,0,0,0,0.536828,0.0195768,0.00149964,0,0,0.99077,0.996802,0.997095,0.312857,0,0,-0.0329445,-0.0327577,-0.0333067,0.288921,0.00825282,0.00374428,6.62274e-09,-1.32455e-09,-3.4175e-13,-5.77662e-10,0,0,0.223125,0.212248,0.760098,0.094752,0,0,0,0,0,0,0,0,0,0,0,0,0.575066,0.435507,0.244422,0.232506,0.832645,0.311387,0.516174,0.646655,0.112141,0.149846,0.177316,0.0881332,1,0.631118,0.368882,0,0,0.484143,0.515857,0,0,0,0.485645,0.514355,0,0,0,1,0,0.140872,0.141216,0.136901,0.138372,0.136124,0.139361,0.144776,0.147265,0.145827,0.14644,0.145395,0.145297
0,1,0,0,1,0,0,0,0,75,0.236,0.236,0,0,0,0,0,0,0.539112,0.00123159,0.00141929,0,0,0.992234,0.999226,0.999999,0.32144,0,0,-0.0405055,-0.0398215,-0.0399698,0.170109,0.0124727,-0.00111846,1.65568e-10,1.32455e-09,-3.23436e-13,-5.64339e-10,0,0,0.221589,0.216494,0.758723,0.0883316,0,0,0,0,0,0,0,0,0,0,0,0,0.583759,0.430499,0.242739,0.237157,0.831139,0.290287,0.448122,0.598627,0.100766,0.142598,0.173831,0.0781215,1,0.637016,0.362984,0,0,0.48472,0.51528,0,0,0,0.483954,0.516046,0,0,0,1,0,0.133862,0.13404,0.125846,0.127747,0.123711,0.128703,0.139238,0.143956,0.142629,0.143599,0.143166,0.142431
0,2,0,0,1,0,0,0,0,75,0.236,0.236,0,0,0,0,0,0,0.535018,0.0661379,0.00215102,0,0,0.97096,0.996317,0.999999,0.31287,0,0,0.074113,0.0805433,0.0799786,0.214496,0.0141129,0.00309526,2.64909e-09,-9.93411e-10,-3.3494e-13,-5.87434e-10,0,0,0.219314,0.222879,0.761141,0.104821,0,0,0,0,0,0,0,0,0,0,0,0,0.591589,0.408983,0.240246,0.244151,0.833788,0.344477,0.395586,0.560598,0.0918689,0.137663,0.171255,0.0712659,1,0.617957,0.382043,0,0,0.48584,0.51416,0,0,0,0.483065,0.516935,0,0,0,1,0,0.129208,0.128606,0.116032,0.118149,0.112138,0.117491,0.13288,0.14034,0.139285,0.142279,0.142502,0.141881
0,3,0,0,1,0,0,0,0,75,0.224,0.224,0,0,0,0,0,0,0.531642,0.0205546,0.000577692,0,0,0.947088,0.990214,0.999999,0.315836,0,0,-0.00492435,0.00142191,-2.56747e-06,0.167943,0.00727897,-0.00265745,1.21693e-08,3.64251e-09,-4.05307e-13,-7.54431e-10,0,0,0.218583,0.227547,0.761465,0.104645,0,0,0,0,0,0,0,0,0,0,0,0,0.588009,0.401557,0.239446,0.249266,0.834143,0.343898,0.355379,0.529339,0.0852689,0.133571,0.169353,0.0668316,1,0.580384,0.419616,0,0,0.486987,0.513013,0,0,0,0.482397,0.517603,0,0,0,1,0,0.12763,0.12467,0.107778,0.109006,0.101233,0.105822,0.125645,0.136266,0.137154,0.140599,0.142145,0.142702
0,4,0,0,1,0,0,0,0,75,0.231,0.231,0,0,0,0,0,0,0.520359,0.0377716,0.00250833,0,0,0.881576,0.974103,0.999999,0.307193,0,0,-0.0169602,0.00339146,-4.09236e-06,0.315749,0.0161043,0.00396236,5.87768e-09,5.46376e-09,-5.01171e-13,-8.3602e-10,0,0,0.217273,0.233082,0.763342,0.122241,0,1,0,0,0,0,0,0,0,0,0,0,0.582814,0.436805,0.238011,0.255328,0.836199,0.401725,0.328982,0.493445,0.0797984,0.1303,0.167945,0.0634975,1,0.651254,0.348746,0,0,0.487925,0.512075,0,0,0,0.482125,0.517875,0,0,0,1,0,0.127708,0.121378,0.10109,0.100445,0.0909621,0.0937776,0.117663,0.131491,0.135479,0.139349,0.142242,0.144797
0,5,0,0,1,0,0,0,0,75,0.252,0.252,0,0,0,0,0,0,0.521572,0.024614,-0.00356733,0,0,0.884971,0.971765,0.999999,0.315838,0,0,-0.0134439,0.00447593,-1.10318e-06,0.205882,-0.0282094,-0.000329286,5.38099e-10,9.93411e-10,-3.99851e-13,-6.75772e-10,0,0,0.216696,0.237446,0.762118,0.115031,0,1,0,0,0,0,0,0,0,0,0,0,0.575106,0.496877,0.237379,0.260109,0.834859,0.378031,0.298205,0.45405,0.075479,0.127514,0.166903,0.060886,1,0.654466,0.345534,0,0,0.486219,0.513781,0,0,0,0.482869,0.517131,0,0,0,1,0,0.128635,0.119196,0.0954822,0.0924679,0.0811795,0.0823373,0.109155,0.126992,0.1333,0.139106,0.143932,0.145766
0,6,0,0,1,0,0,0,0,75,0.236,0.236,0,0,0,0,0,0,0.504399,-0.0429636,0.000184385,0,0,0.770938,0.95418,0.999999,0.310079,0,0,-0.11532,-0.152328,-0.159996,0.24393,0.00406753,-0.00259244,-5.65002e-09,-4.13921e-09,-5.39864e-13,-7.67031e-10,0,0,0.217338,0.240411,0.763326,0.127367,0,1,0,0,0,0,0,0,0,0,0,0,0.566449,0.595045,0.238082,0.263357,0.836182,0.41857,0.282342,0.427552,0.0721236,0.124932,0.166133,0.0591262,1,0.667557,0.332443,0,0,0.477379,0.522621,0,0,0,0.483623,0.516377,0,0,0,1,0,0.130222,0.118003,0.091109,0.0850139,0.0720939,0.0713121,0.100427,0.122263,0.131324,0.139281,0.145163,0.147132
0,7,0,0,1,0,0,0,0,75,0.234,0.234,0,0,0,0,0,0,0.501313,0.0258028,0.00312246,0,0,0.756962,0.937659,0.999999,0.315885,0,0,-0.00873807,0.00978083,-4.34617e-07,0.20538,0.0204878,0.00449182,8.84017e-09,-1.65568e-09,-3.98243e-13,-6.86024e-10,0,0,0.21714,0.244253,0.76308,0.12064,0,1,0,0,0,0,0,0,0,0,0,0,0.560667,0.60571,0.237865,0.267566,0.835912,0.396462,0.274442,0.40864,0.069168,0.122895,0.165562,0.0574886,1,0.681412,0.318588,0,0,0.479924,0.520076,0,0,0,0.484368,0.515632,0,0,0,1,0,0.132284,0.116966,0.087148,0.0780629,0.0636771,0.0613734,0.0917027,0.117411,0.129244,0.140327,0.146589,0.148702
0,8,0,0,1,0,0,0,0,75,0.224,0.224,0,0,0,0,0,0,0.495962,-0.0171025,0.00407228,0,0,0.722868,0.928946,0.999999,0.315881,0,0,-0.077077,-0.066391,-0.0799996,0.166647,0.0300262,0.00255206,3.08184e-09,-1.98682e-09,-4.7447e-13,-7.64753e-10,0,0,0.217923,0.245265,0.763185,0.124827,0,1,0,0,0,0,0,0,0,0,0,0,0.554037,0.609408,0.238722,0.268674,0.836027,0.410223,0.26878,0.393011,0.0668988,0.121132,0.165139,0.0561664,1,0.665426,0.334574,0,0,0.475888,0.524112,0,0,0,0.485022,0.514978,0,0,0,1,0,0.134056,0.116827,0.083725,0.0717198,0.0559585,0.0528048,0.0832072,0.112631,0.127782,0.141402,0.148306,0.149649
0,9,0,0,1,0,0,0,0,75,0.236,0.236,0,0,0,0,0,0,0.49724,0.00961316,0.00113491,0,0,0.753372,0.914464,0.999999,0.310089,0,0,-0.0475296,-0.0453054,-0.0399999,0.24974,0.0090912,-1.18971e-05,5.26258e-10,-1.65568e-10,-5.42627e-13,-6.19825e-10,0,0,0.219306,0.246873,0.763788,0.139361,0,1,0,0,0,0,0,0,0,0,0,0,0.548049,0.621511,0.240237,0.270436,0.836688,0.457989,0.261481,0.383748,0.0654706,0.119383,0.164827,0.0553845,1,0.673387,0.326613,0,0,0.483533,0.516467,0,0,0,0.485459,0.514541,0,0,0,1,0,0.135854,0.11737,0.0810803,0.0658828,0.0489636,0.0454325,0.0750547,0.107868,0.127402,0.141934,0.149445,0.15057
0,10,0,0,1,0,0,0,0,75,0.232,0.232,0,0,0,0,0,0,0.482188,-0.0223843,0.00610819,0,0,0.643328,0.898282,0.999999,0.315895,0,0,-0.0583511,-0.117955,-0.12,0.23723,0.0407654,0.00810013,9.36515e-09,1.90404e-09,-5.52351e-13,-7.71307e-10,0,0,0.219459,0.249382,0.763463,0.131158,0,1,0,0,0,0,0,0,0,0,0,0,0.545006,0.617823,0.240405,0.273184,0.836331,0.431028,0.258402,0.372115,0.0638655,0.118258,0.164593,0.0540983,1,0.676794,0.323206,0,0,0.481427,0.518573,0,0,0,0.486064,0.513936,0,0,0,1,0,0.137554,0.117314,0.0787314,0.060542,0.0426655,0.0390894,0.0673511,0.102939,0.127215,0.14322,0.150125,0.152188
0,11,0,0,1,0,0,0,0,75,0.232,0.232,0,0,0,0,0,0,0.480364,-0.0174962,0.0022702,0,0,0.679045,0.856681,0.999999,0.307187,0,0,-0.0488277,-0.100204,-0.12,0.249062,0.0216276,-0.00346599,1.10414e-08,1.98682e-09,-6.26943e-13,-6.99262e-10,0,0,0.220687,0.249163,0.764298,0.150876,0,1,0,0,0,0,0,0,0,0,0,0,0.610755,0.642452,0.24175,0.272944,0.837246,0.495828,0.248912,0.363432,0.0632268,0.116558,0.164425,0.0543166,1,0.751832,0.248168,0,0,0.484128,0.515872,0,0,0,0.488811,0.511189,0,0,0,1,0,0.139923,0.118214,0.0763592,0.0555971,0.0370125,0.0336319,0.0601336,0.0986529,0.126155,0.143709,0.151166,0.153359
