batch,epoch,avg_sse,cnt_err,pct_cor,pct_err,avg_norm_err,avg_cos_err,avg_ext_rew,avg_cycles,epoch_time_tot,epoch_time_usr,PFCout_lay_avg_sse,PFCout_lay_cnt_err,PFCout_lay_pct_cor,PFCout_lay_pct_err,PFCout_lay_avg_norm_err,PFCout_lay_avg_cos_err,net_avg_cos_diff,net_avg_trial_cos_diff,net_avg_avg_act_diff,GPeNoGo_avg_cos_diff,GPi_Thalamus_avg_cos_diff,MatrixGo_avg_cos_diff,MatrixNoGo_avg_cos_diff,PFCout_avg_cos_diff,PFCout_deep_avg_cos_diff,GPeNoGo_avg_trial_cos_diff,GPi_Thalamus_avg_trial_cos_diff,MatrixGo_avg_trial_cos_diff,MatrixNoGo_avg_trial_cos_diff,PFCout_avg_trial_cos_diff,PFCout_deep_avg_trial_cos_diff,GPeNoGo_avg_avg_act_diff,GPi_Thalamus_avg_avg_act_diff,MatrixGo_avg_avg_act_diff,MatrixNoGo_avg_avg_act_diff,PFCout_avg_avg_act_diff,PFCout_deep_avg_avg_act_diff,GPeNoGo_avg_net_sd,GPi_Thalamus_avg_net_sd,MatrixGo_avg_net_sd,MatrixNoGo_avg_net_sd,PFCout_avg_net_sd,PFCout_deep_avg_net_sd,GPeNoGo_hog_pct,GPi_Thalamus_hog_pct,MatrixGo_hog_pct,MatrixNoGo_hog_pct,PFCout_hog_pct,PFCout_deep_hog_pct,GPeNoGo_dead_pct,GPi_Thalamus_dead_pct,MatrixGo_dead_pct,MatrixNoGo_dead_pct,PFCout_dead_pct,PFCout_deep_dead_pct,GPeNoGo_netmax,GPi_Thalamus_netmax,MatrixGo_netmax,MatrixNoGo_netmax,PFCout_netmax,PFCout_deep_netmax,GPeNoGo_avg_act,GPi_Thalamus_avg_act,MatrixGo_avg_act,MatrixNoGo_avg_act,PFCout_avg_act,PFCout_deep_avg_act,GPeNoGo_Fm_MatrixNoGo_netrel,GPi_Thalamus_Fm_MatrixGo_netrel,GPi_Thalamus_Fm_GPeNoGo_netrel,MatrixGo_Marker_Fm_GPi_Thalamus_netrel,MatrixGo_Deep_Raw_Fm_GPeNoGo_netrel,MatrixGo_Fm_Input_netrel,MatrixGo_Fm_PFCout_netrel,MatrixGo_Marker_Fm_SNc_netrel,MatrixNoGo_Marker_Fm_GPi_Thalamus_netrel,MatrixNoGo_Deep_Raw_Fm_GPeNoGo_netrel,MatrixNoGo_Fm_Input_netrel,MatrixNoGo_Fm_PFCout_netrel,MatrixNoGo_Marker_Fm_SNc_netrel,PFCout_Marker_Fm_GPi_Thalamus_netrel,PFCout_Deep_Mod_Fm_PFCout_deep_netrel,PFCout_Fm_Input_netrel,PFCout_deep_Ctxt_Fm_PFCout_netrel,"MatrixGo_act_avg_0","MatrixGo_act_avg_1","MatrixGo_act_avg_2","MatrixGo_act_avg_3","MatrixGo_act_avg_4","MatrixGo_act_avg_5","MatrixNoGo_act_avg_0","MatrixNoGo_act_avg_1","MatrixNoGo_act_avg_2","MatrixNoGo_act_avg_3","MatrixNoGo_act_avg_4","MatrixNoGo_act_avg_5"
0,0,0,0,1,0,0,0,0,75,0.3,0.3,0,0,0,0,0,0,0.536727,0.0195999,0.00303732,0,0,0.990191,0.996579,0.997095,0.312857,0,0,-0.0328143,-0.0327033,-0.0333067,0.288921,0.0118052,0.0124934,4.80149e-09,-6.62274e-10,-3.4175e-13,-5.77662e-10,0,0,0.224477,0.210351,0.760098,0.094752,0,0,0,0,0,0,0,0,0,0,0,0,0.569835,0.439636,0.245903,0.230427,0.832645,0.311387,0.517878,0.64865,0.112392,0.149552,0.177316,0.0881332,1,0.641907,0.358093,0,0,0.484422,0.515578,0,0,0,0.48562,0.51438,0,0,0,1,0,0.141426,0.141426,0.137187,0.13837,0.136172,0.139041,0.144156,0.147001,0.145482,0.146432,0.145376,0.145642
0,1,0,0,1,0,0,0,0,75,0.251,0.251,0,0,0,0,0,0,0.537836,0.00114687,-0.000775683,0,0,0.984849,0.996398,0.999999,0.32144,0,0,-0.0410283,-0.0399765,-0.0399698,0.170109,0.00173569,-0.00794115,-4.47035e-09,9.93411e-10,-3.23436e-13,-5.64339e-10,0,0,0.228068,0.20939,0.758723,0.0883316,0,0,0,0,0,0,0,0,0,0,0,0,0.560377,0.462699,0.249836,0.229375,0.831139,0.290287,0.444896,0.602378,0.102034,0.141015,0.173831,0.0781215,1,0.633021,0.366979,0,0,0.485865,0.514135,0,0,0,0.48286,0.51714,0,0,0,1,0,0.136562,0.135987,0.127214,0.127836,0.123335,0.127038,0.136216,0.141552,0.141136,0.143467,0.143763,0.143816
0,2,0,0,1,0,0,0,0,75,0.235,0.235,0,0,0,0,0,0,0.526715,0.0659894,-0.000120889,0,0,0.918282,0.982571,0.999999,0.31287,0,0,0.0706175,0.0828516,0.0799786,0.214496,0.00314238,-0.0041095,-1.82125e-09,1.15898e-09,-3.3494e-13,-5.87434e-10,0,0,0.231113,0.210005,0.761141,0.104821,0,0,0,0,0,0,0,0,0,0,0,0,0.540399,0.469401,0.253172,0.23005,0.833788,0.344477,0.390449,0.563404,0.0944946,0.133682,0.171255,0.0712659,1,0.637498,0.362502,0,0,0.488417,0.511583,0,0,0,0.482325,0.517675,0,0,0,1,0,0.134995,0.133277,0.118955,0.118806,0.110979,0.113524,0.126018,0.134377,0.136247,0.141377,0.143667,0.144124
0,3,0,0,1,0,0,0,0,75,0.227,0.227,0,0,0,0,0,0,0.536988,0.0295316,0.00165505,0,0,0.870134,0.949058,0.999999,0.476712,0,0,-0.0259255,0.00989317,-2.33501e-06,0.252288,0.010117,0.00312336,-1.1238e-08,2.6491e-09,-4.56916e-13,-1.05589e-09,0,0,0.235792,0.20799,0.795903,0.16308,0,0,0,0,0,0,0,0,0,0,0,0,0.512092,0.577514,0.258297,0.227841,0.871868,0.357289,0.347505,0.52971,0.0894733,0.126318,0.169386,0.0736012,1,0.678533,0.321467,0,0,0.483889,0.516111,0,0,0,0.482202,0.517798,0,0,0,1,0,0.136357,0.13248,0.113212,0.110382,0.0992564,0.0991894,0.11402,0.125971,0.131851,0.138833,0.143431,0.145344
0,4,0,0,1,0,0,0,0,75,0.229,0.229,0,0,0,0,0,0,0.518933,0.0249488,0.00546876,0,0,0.788641,0.883184,0.999999,0.479641,0,0,-0.0306008,0.0225548,-4.90348e-06,0.207644,0.037165,0.00658505,8.52073e-09,-2.89745e-09,-4.30466e-13,-1.20144e-09,0,0,0.239202,0.204976,0.796461,0.162048,0,1,0,0,0,0,0,0,0,0,0,0,0.485643,0.617461,0.262032,0.22454,0.87248,0.35503,0.320043,0.497585,0.0857884,0.119567,0.168003,0.0753124,1,0.749,0.251,0,0,0.486987,0.513013,0,0,0,0.482812,0.517188,0,0,0,1,0,0.138348,0.131936,0.110354,0.102982,0.0883038,0.0853447,0.10157,0.117082,0.126666,0.136279,0.143214,0.147508
0,5,0,0,1,0,0,0,0,75,0.233,0.233,0,0,0,0,0,0,0.514074,0.032783,0.000652366,0,0,0.764051,0.871835,0.999999,0.476704,0,0,-0.0202231,0.0228956,-7.7188e-07,0.259593,0.00604052,-0.000821589,1.1195e-09,-8.69234e-10,-4.30933e-13,-9.00938e-10,0,0,0.240259,0.205668,0.796706,0.17524,0,1,0,0,0,0,0,0,0,0,0,0,0.535411,0.797527,0.26319,0.225298,0.872748,0.383933,0.287381,0.474625,0.0832234,0.113835,0.166979,0.0764022,1,0.776976,0.223024,0,0,0.485959,0.514041,0,0,0,0.484627,0.515373,0,0,0,1,0,0.140172,0.13185,0.108866,0.0964925,0.0779554,0.0734292,0.0893486,0.108741,0.120807,0.134761,0.144545,0.148411
0,6,0,0,1,0,0,0,0,75,0.231,0.231,0,0,0,0,0,0,0.50268,-0.0382144,0.00214012,0,0,0.729466,0.812358,0.999999,0.479616,0,0,-0.106652,-0.125844,-0.159996,0.246771,0.0174026,-0.000281519,6.8297e-10,-1.77655e-07,-5.27994e-13,-1.13703e-09,0,0,0.243461,0.204836,0.796872,0.17461,0,1,0,0,0,0,0,0,0,0,0,0,0.542428,0.834791,0.266698,0.224387,0.872929,0.382551,0.266013,0.459904,0.0817438,0.108805,0.166222,0.0772989,1,0.78951,0.21049,0,0,0.483264,0.516736,0,0,0,0.488098,0.511902,0,0,0,1,0,0.141845,0.132691,0.10874,0.0906113,0.0685108,0.0631773,0.0777271,0.100421,0.115007,0.133801,0.145384,0.14961
0,7,0,0,1,0,0,0,0,75,0.235,0.235,0,0,0,0,0,0,0.49794,0.0260169,0.00135458,0,0,0.713577,0.790327,0.999999,0.479616,0,0,-0.00645107,0.0324372,-7.77841e-07,0.18215,0.0102861,0.000545196,-5.46376e-09,5.30549e-06,-4.37796e-13,-9.86752e-10,0,0,0.242822,0.205764,0.797133,0.17943,0,1,0,0,0,0,0,0,0,0,0,0,0.541875,0.82972,0.265998,0.225403,0.873216,0.393111,0.249531,0.447391,0.0800895,0.105137,0.165659,0.0773717,1,0.796319,0.203681,0,0,0.486773,0.513227,0,0,0,0.488811,0.511189,0,0,0,1,0,0.143489,0.133251,0.108142,0.0852992,0.0599355,0.0543568,0.0668799,0.0925762,0.109833,0.133702,0.146364,0.15097
0,8,0,0,1,0,0,0,0,75,0.247,0.247,0,0,0,0,0,0,0.501092,-0.0194967,0.002332,0,0,0.735694,0.784712,0.999999,0.488334,0,0,-0.0857172,-0.0403677,-0.0799995,0.13011,0.0199104,-0.00125441,1.22107e-09,-1.7378e-09,-4.22055e-13,-1.13532e-09,0,0,0.244504,0.202054,0.796766,0.167361,0,1,0,0,0,0,0,0,0,0,0,0,0.532451,0.845331,0.267841,0.221339,0.872813,0.36667,0.237943,0.438158,0.0789628,0.102049,0.165242,0.0772578,1,0.796271,0.203729,0,0,0.48661,0.51339,0,0,0,0.488798,0.511202,0,0,0,1,0,0.144579,0.134506,0.107346,0.0812277,0.0522445,0.0467677,0.0575425,0.0851199,0.105824,0.132692,0.147523,0.151698
0,9,0,0,1,0,0,0,0,75,0.231,0.231,0,0,0,0,0,0,0.495758,0.0104656,0.000534255,0,0,0.731439,0.757886,0.999999,0.476742,0,0,-0.0513475,-0.0448892,-0.0399998,0.259961,0.0011662,0.00310784,-9.31323e-10,-1.65568e-10,-5.14409e-13,-9.2313e-10,0,0,0.245182,0.204231,0.798083,0.192642,0,1,0,0,0,0,0,0,0,0,0,0,0.531946,0.845423,0.268583,0.223724,0.874256,0.422058,0.2265,0.433081,0.0784082,0.0995587,0.164937,0.0780033,1,0.79393,0.20607,0,0,0.488949,0.511051,0,0,0,0.488614,0.511386,0,0,0,1,0,0.145546,0.135953,0.107031,0.0776364,0.0453921,0.0402382,0.0495086,0.0780939,0.103149,0.131406,0.148363,0.152402
