batch,epoch,avg_sse,cnt_err,pct_cor,pct_err,avg_norm_err,avg_cos_err,avg_ext_rew,avg_cycles,epoch_time_tot,epoch_time_usr,PFCout_lay_avg_sse,PFCout_lay_cnt_err,PFCout_lay_pct_cor,PFCout_lay_pct_err,PFCout_lay_avg_norm_err,PFCout_lay_avg_cos_err,net_avg_cos_diff,net_avg_trial_cos_diff,net_avg_avg_act_diff,GPeNoGo_avg_cos_diff,GPi_Thalamus_avg_cos_diff,MatrixGo_avg_cos_diff,MatrixNoGo_avg_cos_diff,PFCout_avg_cos_diff,PFCout_deep_avg_cos_diff,GPeNoGo_avg_trial_cos_diff,GPi_Thalamus_avg_trial_cos_diff,MatrixGo_avg_trial_cos_diff,MatrixNoGo_avg_trial_cos_diff,PFCout_avg_trial_cos_diff,PFCout_deep_avg_trial_cos_diff,GPeNoGo_avg_avg_act_diff,GPi_Thalamus_avg_avg_act_diff,MatrixGo_avg_avg_act_diff,MatrixNoGo_avg_avg_act_diff,PFCout_avg_avg_act_diff,PFCout_deep_avg_avg_act_diff,GPeNoGo_avg_net_sd,GPi_Thalamus_avg_net_sd,MatrixGo_avg_net_sd,MatrixNoGo_avg_net_sd,PFCout_avg_net_sd,PFCout_deep_avg_net_sd,GPeNoGo_hog_pct,GPi_Thalamus_hog_pct,MatrixGo_hog_pct,MatrixNoGo_hog_pct,PFCout_hog_pct,PFCout_deep_hog_pct,GPeNoGo_dead_pct,GPi_Thalamus_dead_pct,MatrixGo_dead_pct,MatrixNoGo_dead_pct,PFCout_dead_pct,PFCout_deep_dead_pct,GPeNoGo_netmax,GPi_Thalamus_netmax,MatrixGo_netmax,MatrixNoGo_netmax,PFCout_netmax,PFCout_deep_netmax,GPeNoGo_avg_act,GPi_Thalamus_avg_act,MatrixGo_avg_act,MatrixNoGo_avg_act,PFCout_avg_act,PFCout_deep_avg_act,GPeNoGo_Fm_MatrixNoGo_netrel,GPi_Thalamus_Fm_MatrixGo_netrel,GPi_Thalamus_Fm_GPeNoGo_netrel,MatrixGo_Marker_Fm_GPi_Thalamus_netrel,MatrixGo_Deep_Raw_Fm_GPeNoGo_netrel,MatrixGo_Fm_Input_netrel,MatrixGo_Fm_PFCout_netrel,MatrixGo_Marker_Fm_SNc_netrel,MatrixNoGo_Marker_Fm_GPi_Thalamus_netrel,MatrixNoGo_Deep_Raw_Fm_GPeNoGo_netrel,MatrixNoGo_Fm_Input_netrel,MatrixNoGo_Fm_PFCout_netrel,MatrixNoGo_Marker_Fm_SNc_netrel,PFCout_Marker_Fm_GPi_Thalamus_netrel,PFCout_Deep_Mod_Fm_PFCout_deep_netrel,PFCout_Fm_Input_netrel,PFCout_deep_Ctxt_Fm_PFCout_netrel,"MatrixGo_act_avg_0","MatrixGo_act_avg_1","MatrixGo_act_avg_2","MatrixGo_act_avg_3","MatrixGo_act_avg_4","MatrixGo_act_avg_5","MatrixNoGo_act_avg_0","MatrixNoGo_act_avg_1","MatrixNoGo_act_avg_2","MatrixNoGo_act_avg_3","MatrixNoGo_act_avg_4","MatrixNoGo_act_avg_5"
0,0,0,0,1,0,0,0,0,75,0.283,0.283,0,0,0,0,0,0,0.536613,0.0196586,0.000750979,0,0,0.989429,0.99643,0.997095,0.312857,0,0,-0.0323023,-0.0327455,-0.0333067,0.288921,0.00452275,0.00148507,1.39077e-08,9.93411e-10,-3.4175e-13,-5.77662e-10,0,0,0.223803,0.211604,0.760098,0.094752,0,0,0,0,0,0,0,0,0,0,0,0,0.57231,0.44148,0.245164,0.231801,0.832645,0.311387,0.520566,0.647157,0.112255,0.149711,0.177316,0.0881332,1,0.639844,0.360156,0,0,0.484519,0.515481,0,0,0,0.485553,0.514447,0,0,0,1,0,0.141545,0.141409,0.137177,0.138223,0.136089,0.138752,0.144025,0.147,0.145522,0.1466,0.145512,0.14593
0,1,0,0,1,0,0,0,0,75,0.224,0.224,0,0,0,0,0,0,0.536751,0.0010321,-0.00352334,0,0,0.977331,0.995238,0.999999,0.32144,0,0,-0.0418141,-0.0401088,-0.0399698,0.170109,-0.0196518,-0.00853493,1.10931e-08,-5.92119e-17,-3.23436e-13,-5.64339e-10,0,0,0.224511,0.215313,0.758723,0.0883316,0,0,0,0,0,0,0,0,0,0,0,0,0.56956,0.441834,0.24594,0.235864,0.831139,0.290287,0.443909,0.597729,0.101234,0.141673,0.173831,0.0781215,1,0.603607,0.396393,0,0,0.486177,0.513823,0,0,0,0.482209,0.517791,0,0,0,1,0,0.137028,0.136065,0.126926,0.127096,0.122472,0.125775,0.135691,0.141385,0.14163,0.144212,0.144585,0.144618
0,2,0,0,1,0,0,0,0,75,0.228,0.228,0,0,0,0,0,0,0.520786,0.0653582,-0.000282076,0,0,0.875224,0.978195,0.999999,0.31287,0,0,0.06465,0.0837693,0.0799786,0.214496,-0.00406291,0.0018063,9.47879e-09,-4.30478e-09,-3.3494e-13,-5.87434e-10,0,0,0.224072,0.218805,0.761141,0.104821,0,0,0,0,0,0,0,0,0,0,0,0,0.55311,0.461452,0.245459,0.239688,0.833788,0.344477,0.389807,0.546926,0.0925242,0.134838,0.171255,0.0712659,1,0.618407,0.381593,0,0,0.486213,0.513787,0,0,0,0.482154,0.517846,0,0,0,1,0,0.135749,0.133186,0.118144,0.116971,0.108952,0.110884,0.125041,0.134329,0.13741,0.142919,0.144978,0.145139
0,3,0,0,1,0,0,0,0,75,0.225,0.225,0,0,0,0,0,0,0.506791,0.0185455,-0.00394352,0,0,0.799362,0.939133,0.999999,0.315836,0,0,-0.0308034,0.0112277,-2.56747e-06,0.167943,-0.0229897,-0.0085584,1.03513e-08,3.31137e-10,-4.05307e-13,-7.54431e-10,0,0,0.225895,0.217917,0.761465,0.104645,0,0,0,0,0,0,0,0,0,0,0,0,0.527247,0.605423,0.247455,0.238716,0.834143,0.343898,0.344066,0.501888,0.0863139,0.127967,0.169353,0.0668316,1,0.687459,0.312541,0,0,0.482989,0.51701,0,0,0,0.48255,0.51745,0,0,0,1,0,0.137207,0.132093,0.111342,0.107388,0.0959927,0.0955796,0.112645,0.126336,0.133949,0.141173,0.145011,0.146381
0,4,0,0,1,0,0,0,0,75,0.219,0.219,0,0,0,0,0,0,0.508711,0.02308,0.00424448,0,0,0.719141,0.870909,0.999999,0.479642,0,0,-0.047009,0.0248193,-4.84437e-06,0.206838,0.0282203,0.00573561,-8.89921e-10,6.37438e-09,-4.27664e-13,-1.20047e-09,0,0,0.227234,0.214342,0.796387,0.160974,0,0,0,0,0,0,0,0,0,0,0,0,0.501237,0.711097,0.248922,0.2348,0.872398,0.352676,0.31621,0.472573,0.0819125,0.121612,0.167978,0.0702865,1,0.743819,0.256181,0,0,0.482046,0.517954,0,0,0,0.483266,0.516734,0,0,0,1,0,0.139192,0.131115,0.10748,0.0987004,0.0837932,0.0822352,0.0998936,0.118016,0.12952,0.139347,0.144962,0.148485
0,5,0,0,1,0,0,0,0,75,0.217,0.217,0,0,0,0,0,0,0.497845,0.0344763,0.00272053,0,0,0.649088,0.856965,0.999999,0.476704,0,0,-0.00867612,0.0255966,-7.6443e-07,0.258892,0.0210255,0.000738746,-1.1952e-09,-8.69234e-10,-4.28131e-13,-9.00478e-10,0,0,0.225618,0.218075,0.796655,0.173982,0,1,0,0,0,0,0,0,0,0,0,0,0.582481,0.731541,0.247153,0.238889,0.872692,0.381176,0.288492,0.451231,0.0784451,0.116521,0.166961,0.0726737,1,0.765385,0.234615,0,0,0.48624,0.51376,0,0,0,0.485267,0.514733,0,0,0,1,0,0.140968,0.130081,0.105044,0.0907448,0.0723242,0.0707538,0.0874847,0.110813,0.124448,0.138711,0.146448,0.149309
0,6,0,0,1,0,0,0,0,75,0.222,0.222,0,0,0,0,0,0,0.495009,-0.036931,0.00250902,0,0,0.676813,0.803639,0.999999,0.479618,0,0,-0.0964878,-0.125228,-0.159996,0.246258,0.0165897,0.00347632,2.68609e-08,6.05752e-06,-5.24427e-13,-1.13649e-09,0,0,0.227969,0.21783,0.796826,0.173379,0,1,0,0,0,0,0,0,0,0,0,0,0.573592,0.752271,0.249728,0.23862,0.87288,0.379855,0.266177,0.437056,0.0763435,0.11203,0.166208,0.0745311,1,0.762397,0.237603,0,0,0.483668,0.516332,0,0,0,0.488668,0.511332,0,0,0,1,0,0.142573,0.13034,0.103891,0.0833928,0.0622408,0.0608755,0.075698,0.1034,0.119606,0.13856,0.147387,0.150419
0,7,0,0,1,0,0,0,0,75,0.221,0.221,0,0,0,0,0,0,0.494597,0.0321186,0.00375934,0,0,0.678121,0.799041,0.999999,0.479618,0,0,0.0426999,0.0323728,-7.58966e-07,0.181877,0.0275679,0.00250681,1.11806e-08,1.67735e-12,-4.34013e-13,-9.86432e-10,0,0,0.226129,0.219195,0.797101,0.178128,0,1,0,0,0,0,0,0,0,0,0,0,0.575093,0.748828,0.247712,0.240117,0.87318,0.390258,0.252401,0.424336,0.0741997,0.108979,0.165649,0.0753183,1,0.762313,0.237687,0,0,0.487033,0.512967,0,0,0,0.489317,0.510683,0,0,0,1,0,0.144143,0.130388,0.102164,0.076574,0.0535514,0.0523763,0.0651294,0.0964377,0.115582,0.139048,0.148445,0.151689
0,8,0,0,1,0,0,0,0,75,0.221,0.221,0,0,0,0,0,0,0.499043,-0.0171305,0.00149061,0,0,0.710843,0.793169,0.999999,0.488334,0,0,-0.0644301,-0.0425766,-0.0799995,0.129961,0.0145387,-0.00261383,-2.07529e-09,1.98682e-09,-4.1884e-13,-1.13468e-09,0,0,0.227066,0.214405,0.79671,0.166411,0,1,0,0,0,0,0,0,0,0,0,0,0.56633,0.759953,0.248738,0.234868,0.872752,0.364589,0.241089,0.414116,0.0726834,0.106391,0.165234,0.0757276,1,0.745453,0.254547,0,0,0.48688,0.51312,0,0,0,0.489381,0.510619,0,0,0,1,0,0.145162,0.131458,0.10003,0.0709613,0.0460748,0.0450637,0.0560363,0.089668,0.11287,0.138434,0.149672,0.152334
0,9,0,0,1,0,0,0,0,75,0.233,0.233,0,0,0,0,0,0,0.493898,0.0184935,0.0041886,0,0,0.701496,0.772946,0.999999,0.476742,0,0,0.00298804,-0.0347893,-0.0399998,0.259749,0.0318632,0.00164564,-2.97011e-09,1.40733e-09,-5.11866e-13,-9.22666e-10,0,0,0.226975,0.217891,0.798021,0.191634,0,1,0,0,0,0,0,0,0,0,0,0,0.56864,0.756717,0.248639,0.238687,0.874189,0.419849,0.235533,0.408804,0.0717902,0.104435,0.164931,0.0768617,1,0.757222,0.242778,0,0,0.489097,0.510903,0,0,0,0.489206,0.510794,0,0,0,1,0,0.146061,0.13277,0.098189,0.0660135,0.039642,0.0387721,0.0482127,0.0832038,0.111692,0.137673,0.150515,0.152961
0,10,0,0,1,0,0,0,0,75,0.229,0.229,0,0,0,0,0,0,0.484189,-0.00874823,0.00374107,0,0,0.622896,0.773864,0.999999,0.476751,0,0,-0.0278746,-0.0555796,-0.12,0.253468,0.0322938,-0.00236525,-4.79903e-09,3.06302e-09,-5.99724e-13,-1.07217e-09,0,0,0.225163,0.221001,0.798156,0.195793,0,1,0,0,0,0,0,0,0,0,0,0,0.575482,0.750014,0.246654,0.242095,0.874336,0.428961,0.232497,0.401931,0.0704288,0.103741,0.164704,0.0771021,1,0.748636,0.251364,0,0,0.489281,0.510719,0,0,0,0.490052,0.509948,0,0,0,1,0,0.146813,0.132918,0.096504,0.0614167,0.0341073,0.0333589,0.0414815,0.0772025,0.110872,0.138528,0.150843,0.1543
0,11,0,0,1,0,0,0,0,75,0.221,0.221,0,0,0,0,0,0,0.489271,-0.00291418,0.00348275,0,0,0.677238,0.757284,0.999999,0.479645,0,0,0.0174633,-0.054357,-0.12,0.25358,0.0330965,-0.00523445,-2.40012e-09,8.27841e-11,-5.62423e-13,-9.99012e-10,0,0,0.2261,0.218507,0.798188,0.19385,0,1,0,0,0,0,0,0,0,0,0,0,0.570221,0.756642,0.24768,0.239362,0.874371,0.424705,0.229261,0.397399,0.0700558,0.102394,0.164538,0.0775972,1,0.743298,0.256702,0,0,0.489942,0.510058,0,0,0,0.49084,0.50916,0,0,0,1,0,0.148227,0.133945,0.0948575,0.0572486,0.0293454,0.0287015,0.03569,0.0721203,0.109126,0.138376,0.151499,0.155217
0,12,0,0,1,0,0,0,0,75,0.214,0.214,0,0,0,0,0,0,0.48781,-0.00374446,0.00799596,0,0,0.671863,0.753863,0.999999,0.476752,0,0,-0.0295805,-0.0137985,-0.12,0.253423,0.0571019,0.00686577,1.9871e-09,2.06961e-09,-6.25881e-13,-1.07929e-09,0,0,0.224328,0.221427,0.798606,0.202709,0,1,0,0,0,0,0,0,0,0,0,0,0.577011,0.736853,0.245739,0.259182,0.874829,0.444114,0.22814,0.396075,0.0696531,0.101655,0.164416,0.0781645,1,0.759101,0.240899,0,0,0.490492,0.509508,0,0,0,0.490851,0.509149,0,0,0,1,0,0.149722,0.134204,0.09314,0.0537033,0.0252483,0.0246943,0.0307071,0.0674601,0.108774,0.139492,0.151122,0.155739
0,13,0,0,1,0,0,0,0,75,0.23,0.23,0,0,0,0,0,0,0.487237,0.0327823,0.0065729,0,0,0.63963,0.781522,0.999999,0.476747,0,0,-0.0410938,0.0971326,-0.0400001,0.28622,0.050606,0.00197719,-5.46365e-09,8.27839e-11,-6.24316e-13,-1.15627e-09,0,0,0.226463,0.221472,0.798717,0.207327,0,1,0,0,0,0,0,0,0,0,0,0,0.567102,0.756583,0.248077,0.289321,0.87495,0.454231,0.227431,0.393793,0.0692555,0.101148,0.164324,0.0782724,1,0.757837,0.242163,0,0,0.490614,0.509386,0,0,0,0.491091,0.508909,0,0,0,1,0,0.150255,0.134353,0.0931517,0.0504618,0.0217233,0.0212466,0.0264199,0.063338,0.107218,0.139708,0.152504,0.155938
0,14,0,0,1,0,0,0,0,75,0.223,0.223,0,0,0,0,0,0,0.493406,0.0113682,0.00761451,0,0,0.681644,0.785944,0.999999,0.479658,0,0,0.011991,0.0571185,-0.08,0.181836,0.0605737,0.000342319,-3.64242e-09,1.65568e-10,-5.50386e-13,-1.00472e-09,0,0,0.225195,0.220056,0.79877,0.203443,0,1,0,0,0,0,0,0,0,0,0,0,0.564188,0.761424,0.246689,0.287702,0.875009,0.445722,0.228893,0.395943,0.0696189,0.100067,0.16426,0.0793162,1,0.764239,0.235761,0,0,0.490879,0.509121,0,0,0,0.491311,0.508689,0,0,0,1,0,0.150784,0.13476,0.0936635,0.0477943,0.0186904,0.0182802,0.0227313,0.0601657,0.105852,0.139318,0.152544,0.156156
0,15,0,0,1,0,0,0,0,75,0.223,0.223,0,0,0,0,0,0,0.489167,0.022356,0.00706529,0,0,0.647956,0.785728,0.999999,0.479656,0,0,-0.0388781,0.0508027,-0.04,0.246923,0.0523074,0.00421495,4.88432e-09,3.89086e-09,-5.69352e-13,-1.15647e-09,0,0,0.221543,0.222877,0.79885,0.207541,0,1,0,0,0,0,0,0,0,0,0,0,0.573773,0.734154,0.242688,0.291617,0.875096,0.4547,0.226389,0.39538,0.0695758,0.0994576,0.164214,0.080139,1,0.74936,0.25064,0,0,0.491247,0.508753,0,0,0,0.491163,0.508837,0,0,0,1,0,0.151827,0.134466,0.0930769,0.0453686,0.0160809,0.015728,0.0195576,0.0579888,0.10485,0.139193,0.152924,0.156067
0,16,0,0,1,0,0,0,0,75,0.221,0.221,0,0,0,0,0,0,0.493371,0.064485,0.00352734,0,0,0.694039,0.776184,0.999999,0.476749,0,0,0.00746106,0.0883554,0.0799999,0.260064,0.0260693,0.00214939,-3.89083e-09,3.31136e-10,-5.60379e-13,-9.29283e-10,0,0,0.224692,0.221147,0.799084,0.218451,0,1,0,0,0,0,0,0,0,0,0,0,0.566624,0.757847,0.246137,0.289476,0.875353,0.478603,0.222092,0.396401,0.0698225,0.098838,0.164178,0.0805146,1,0.750834,0.249166,0,0,0.491076,0.508923,0,0,0,0.49127,0.50873,0,0,0,1,0,0.153027,0.133967,0.0935207,0.0434133,0.0138357,0.0135321,0.0168271,0.0556284,0.1035,0.139138,0.153441,0.155954
0,17,0,0,1,0,0,0,0,75,0.238,0.238,0,0,0,0,0,0,0.480648,-0.0195552,0.00556118,0,0,0.60189,0.763637,0.999999,0.479658,0,0,-0.114654,-0.00995314,-0.12,0.208166,0.0418603,0.00262913,8.52681e-09,8.27838e-11,-6.4059e-13,-1.23681e-09,0,0,0.221758,0.221599,0.799053,0.214421,0,1,0,0,0,0,0,0,0,0,0,0,0.574322,0.733193,0.242923,0.290146,0.875319,0.469773,0.221423,0.394195,0.0694521,0.0988708,0.164152,0.0807852,1,0.742869,0.257131,0,0,0.491371,0.508629,0,0,0,0.491342,0.508658,0,0,0,1,0,0.153454,0.133756,0.0930077,0.0414471,0.011904,0.0116428,0.0144777,0.0537302,0.103275,0.13943,0.153558,0.156076
0,18,0,0,1,0,0,0,0,75,0.233,0.233,0,0,0,0,0,0,0.484656,0.034284,0.00667015,0,0,0.616691,0.783805,0.999999,0.476751,0,0,0.0146511,0.00771152,-0.04,0.33191,0.0478304,0.00553079,-4.13895e-10,1.65567e-10,-5.90704e-13,-9.31469e-10,0,0,0.219817,0.22178,0.799377,0.224174,0,1,0,0,0,0,0,0,0,0,0,0.5,0.576149,0.720836,0.240798,0.290446,0.875674,0.491142,0.222223,0.391859,0.06876,0.0991941,0.164131,0.0806628,1,0.747383,0.252617,0,0,0.491322,0.508678,0,0,0,0.491364,0.508636,0,0,0,1,0,0.153437,0.133051,0.0924901,0.0396688,0.0102421,0.0100173,0.0124564,0.052701,0.102681,0.140296,0.153033,0.156643
